,in_prod_name,pro_status_cd,status_list,category,3,5,12,no_numbers
4734,SFNA12-316-F10-P10-N5,10-3-4-203-39-5-11-202-40-6,"['10', '3', '4', '203', '39', '5', '11', '202', '40', '6']",2,1,1,0,SFNA--F-P-N
4735,SFNA12-35-F24-P6-N6,39-3-5-6-11-40-203-10-202-4,"['39', '3', '5', '6', '11', '40', '203', '10', '202', '4']",2,1,1,0,SFNA--F-P-N
4736,SFNA12-55-F10-P6-N6,6-39-5-3-11-4-203-10-40-202,"['6', '39', '5', '3', '11', '4', '203', '10', '40', '202']",2,1,1,0,SFNA--F-P-N
4737,SFNA16-400-F20-P12-N8,4-5-39-40-203-11-202-6-3-10,"['4', '5', '39', '40', '203', '11', '202', '6', '3', '10']",2,1,1,0,SFNA--F-P-N
4738,SFNA16-400-F20-P12-N8,40-11-39-203-3-5-10-4-202-6,"['40', '11', '39', '203', '3', '5', '10', '4', '202', '6']",2,1,1,0,SFNA--F-P-N
4739,SFNA16-60-F15-P10-N8,40-39-6-3-5-4-10-202-203-11,"['40', '39', '6', '3', '5', '4', '10', '202', '203', '11']",2,1,1,0,SFNA--F-P-N
4740,SFNA20-261-F32-P16-N10,4-5-6-202-10-203-3-11-39-40,"['4', '5', '6', '202', '10', '203', '3', '11', '39', '40']",2,1,1,0,SFNA--F-P-N
4741,SFNA25-25-F20-P20-N8,40-3-4-202-10-203-6-5-11-39,"['40', '3', '4', '202', '10', '203', '6', '5', '11', '39']",2,1,1,0,SFNA--F-P-N
4742,SFNB25-65-F13-P15-T18-S15-Q10,5-11-40-203-3-10-39-202-6-4,"['5', '11', '40', '203', '3', '10', '39', '202', '6', '4']",2,1,1,0,SFNB--F-P-T-S-Q
4743,SFPG35-215-F30-P25-M10-SC200,431-5-10-430-4-13-11-12-40-202-39-3-6-203,"['431', '5', '10', '430', '4', '13', '11', '12', '40', '202', '39', '3', '6', '203']",2,1,1,1,SFPG--F-P-M-SC
4744,SFPG40-355-F75-P30-M12-SC325,6-5-202-3-10-11-203-4-39-12-40-13-431-430,"['6', '5', '202', '3', '10', '11', '203', '4', '39', '12', '40', '13', '431', '430']",2,1,1,1,SFPG--F-P-M-SC
4745,SFPG50-417-F5-P37-M20-SC287,4-3-431-13-39-12-430-40-202-203-10-11,"['4', '3', '431', '13', '39', '12', '430', '40', '202', '203', '10', '11']",2,1,0,1,SFPG--F-P-M-SC
4746,SFPG50-417-F5-P37-M20-SC287,3-4-40-13-431-430-203-12-10-202-11-39,"['3', '4', '40', '13', '431', '430', '203', '12', '10', '202', '11', '39']",2,1,0,1,SFPG--F-P-M-SC
4747,SFPG50-417-F5-P37-M20-SC287,39-40-430-12-11-203-431-202-10-13-6-4-5-3,"['39', '40', '430', '12', '11', '203', '431', '202', '10', '13', '6', '4', '5', '3']",2,1,1,1,SFPG--F-P-M-SC
4748,SFPG50-417-F5-P37-M20-SC287,11-13-12-203-430-431-202-39-40-10-5-3-6-4,"['11', '13', '12', '203', '430', '431', '202', '39', '40', '10', '5', '3', '6', '4']",2,1,1,1,SFPG--F-P-M-SC
4749,SFPH12-270-F3-P8-M5-T3-SC20,5-202-10-203-4-3-6-39-13-12-11-431-40-430,"['5', '202', '10', '203', '4', '3', '6', '39', '13', '12', '11', '431', '40', '430']",2,1,1,1,SFPH--F-P-M-T-SC
4750,SFPH18-130-F3-P12-M6-T5-SC10-LKC,10-39-11-4-3-203-5-6-12-13-430-40-431-202,"['10', '39', '11', '4', '3', '203', '5', '6', '12', '13', '430', '40', '431', '202']",2,1,1,1,SFPH--F-P-M-T-SC-LKC
4751,SFPH18-133-F3-P12-M6-T5-SC10-LKC,11-3-5-6-13-203-10-202-40-39-431-12-430-4,"['11', '3', '5', '6', '13', '203', '10', '202', '40', '39', '431', '12', '430', '4']",2,1,1,1,SFPH--F-P-M-T-SC-LKC
4752,SFPH18-60-F7-P12-M8-T7-SC30,12-13-431-40-39-3-430-10-4-203-11-202,"['12', '13', '431', '40', '39', '3', '430', '10', '4', '203', '11', '202']",2,1,0,1,SFPH--F-P-M-T-SC
4753,SFPH18-90-F7-P12-M8-T7-SC20,203-11-40-430-431-12-202-13-10-39-3,"['203', '11', '40', '430', '431', '12', '202', '13', '10', '39', '3']",2,1,0,1,SFPH--F-P-M-T-SC
4754,SFPH20-144-F15-P16-M8-T19-SC10,13-431-430-12-4-3-10-39-202-5-203-11-40,"['13', '431', '430', '12', '4', '3', '10', '39', '202', '5', '203', '11', '40']",2,1,1,1,SFPH--F-P-M-T-SC
4755,SFPH35-448-F5-P20-M8-T5-SC25-SX25,431-39-202-10-11-203-3-430-444-6-5-40-4-445-13-12,"['431', '39', '202', '10', '11', '203', '3', '430', '444', '6', '5', '40', '4', '445', '13', '12']",2,1,1,1,SFPH--F-P-M-T-SC-SX
4756,SFPH35-466-F5-P20-M8-T5-SC25-SX25,203-13-3-445-12-444-431-430-11-39-10-6-5-202-40-4,"['203', '13', '3', '445', '12', '444', '431', '430', '11', '39', '10', '6', '5', '202', '40', '4']",2,1,1,1,SFPH--F-P-M-T-SC-SX
4757,SFPH35-470-F5-P20-M8-T5-SC25-SX25,444-4-203-11-430-3-431-5-6-13-40-39-10-202-12-445,"['444', '4', '203', '11', '430', '3', '431', '5', '6', '13', '40', '39', '10', '202', '12', '445']",2,1,1,1,SFPH--F-P-M-T-SC-SX
4758,SFPH35-575-F5-P20-M10-T5-SC0-LKC,6-10-202-3-5-4-39-11-431-12-203-40-13-430,"['6', '10', '202', '3', '5', '4', '39', '11', '431', '12', '203', '40', '13', '430']",2,1,1,1,SFPH--F-P-M-T-SC-LKC
4759,SFPH40-270-F5-P25-M12-T5-SC0-LKC,4-3-202-5-6-10-430-39-40-431-11-203-13-12,"['4', '3', '202', '5', '6', '10', '430', '39', '40', '431', '11', '203', '13', '12']",2,1,1,1,SFPH--F-P-M-T-SC-LKC
4760,SFPH8-148-F2-P6-M3-T2-SC2,202-39-430-431-13-40-12-3-6-10-4-5-11-203,"['202', '39', '430', '431', '13', '40', '12', '3', '6', '10', '4', '5', '11', '203']",2,1,1,1,SFPH--F-P-M-T-SC
4761,SFPPA12-53-F15-P8-M5-N8-SC10,6-3-4-5-13-10-202-11-12-430-431-40-39-203,"['6', '3', '4', '5', '13', '10', '202', '11', '12', '430', '431', '40', '39', '203']",2,1,1,1,SFPPA--F-P-M-N-SC
4762,SFPPA16-101-F22-P12-M6-N8-SC3,203-431-5-3-6-4-13-39-12-202-430-10-40-11,"['203', '431', '5', '3', '6', '4', '13', '39', '12', '202', '430', '10', '40', '11']",2,1,1,1,SFPPA--F-P-M-N-SC
4763,SFPPA16-101-F22-P12-M6-N8-SC3,3-4-11-430-6-203-5-12-40-431-13-202-10-39,"['3', '4', '11', '430', '6', '203', '5', '12', '40', '431', '13', '202', '10', '39']",2,1,1,1,SFPPA--F-P-M-N-SC
4764,SFPPA20-197-F12-P12-M6-N10-SC10,5-203-10-40-39-202-6-4-11-430-431-13-3-12,"['5', '203', '10', '40', '39', '202', '6', '4', '11', '430', '431', '13', '3', '12']",2,1,1,1,SFPPA--F-P-M-N-SC
4765,SFPPA20-500-F15-P12-M8-N10-SC15,203-39-13-431-202-3-12-4-6-10-40-430-11-5,"['203', '39', '13', '431', '202', '3', '12', '4', '6', '10', '40', '430', '11', '5']",2,1,1,1,SFPPA--F-P-M-N-SC
4766,SFPPA30-130-F15-P26-M16-N10-SC6,431-40-13-39-6-3-12-10-11-203-202-5-4-430,"['431', '40', '13', '39', '6', '3', '12', '10', '11', '203', '202', '5', '4', '430']",2,1,1,1,SFPPA--F-P-M-N-SC
4767,SFPPA40-600-F5-P25-M12-N10-SC20,10-3-202-4-203-11-431-13-12-430-40-39,"['10', '3', '202', '4', '203', '11', '431', '13', '12', '430', '40', '39']",2,1,0,1,SFPPA--F-P-M-N-SC
4768,SFPPA8-67-F2-P6-M3-N3-SC5-LKC,430-12-39-40-11-13-10-202-431-4-3-5-203,"['430', '12', '39', '40', '11', '13', '10', '202', '431', '4', '3', '5', '203']",2,1,1,1,SFPPA--F-P-M-N-SC-LKC
4769,SFTF10-130-J6-M5,4-11-202-39-10-40-203-3,"['4', '11', '202', '39', '10', '40', '203', '3']",2,1,0,0,SFTF--J-M
4770,SFTF10-130-J6-M5,202-5-4-6-40-3-10-11-203-39,"['202', '5', '4', '6', '40', '3', '10', '11', '203', '39']",2,1,1,0,SFTF--J-M
4771,SFTF10-30-J5-M4,3-10-11-203-6-5-4-202-39-40,"['3', '10', '11', '203', '6', '5', '4', '202', '39', '40']",2,1,1,0,SFTF--J-M
4772,SFTF10-60-J5-M6,10-203-40-202-39-11,"['10', '203', '40', '202', '39', '11']",2,0,0,0,SFTF--J-M
4773,SFTF10-60-J5-M6,40-4-5-6-11-202-39-203-3-10,"['40', '4', '5', '6', '11', '202', '39', '203', '3', '10']",2,1,1,0,SFTF--J-M
4774,SFTF10-65-J5-M4,5-6-3-4-203-202-10-11-39-40,"['5', '6', '3', '4', '203', '202', '10', '11', '39', '40']",2,1,1,0,SFTF--J-M
4775,SFTF20-60-J10-M10,39-40-5-4-203-10-6-3-202-11,"['39', '40', '5', '4', '203', '10', '6', '3', '202', '11']",2,1,1,0,SFTF--J-M
4776,SFTF20-60-J10-M10,203-3-39-11-40-202-10,"['203', '3', '39', '11', '40', '202', '10']",2,1,0,0,SFTF--J-M
4777,SFTF20-60-J10-M12,203-5-39-6-11-10-40-3-4-202,"['203', '5', '39', '6', '11', '10', '40', '3', '4', '202']",2,1,1,0,SFTF--J-M
4778,SFTF20-90-J10-M10,6-5-39-10-202-40-203-3-4-11,"['6', '5', '39', '10', '202', '40', '203', '3', '4', '11']",2,1,1,0,SFTF--J-M
4779,SFTF6-25-J5-M3,40-39-3-5-6-11-202-10-203-4,"['40', '39', '3', '5', '6', '11', '202', '10', '203', '4']",2,1,1,0,SFTF--J-M
4780,SFTF6-35-J5-M3,6-40-4-39-10-203-5-11-202-3,"['6', '40', '4', '39', '10', '203', '5', '11', '202', '3']",2,1,1,0,SFTF--J-M
4781,SFTF6-70-J5-M3-SC15-AC20,3-202-10-6-11-203-4-5-431-13-430-39-12-40,"['3', '202', '10', '6', '11', '203', '4', '5', '431', '13', '430', '39', '12', '40']",2,1,1,1,SFTF--J-M-SC-AC
4782,SFTF8-40-J8-M4,39-40-11-4-5-3-6,"['39', '40', '11', '4', '5', '3', '6']",0,1,1,0,SFTF--J-M
4783,SFTF8-40-J8-M4,40-39-5-11-203-10-202-3-6-4,"['40', '39', '5', '11', '203', '10', '202', '3', '6', '4']",2,1,1,0,SFTF--J-M
4784,SFTF8-70-J5-M3-SC15-AC20,202-11-203-430-431-6-12-10-4-5-3-13-39-40,"['202', '11', '203', '430', '431', '6', '12', '10', '4', '5', '3', '13', '39', '40']",2,1,1,1,SFTF--J-M-SC-AC
4785,SFTN6-70-F17-B10-P4-J5,4-6-3-5-11-39-40,"['4', '6', '3', '5', '11', '39', '40']",0,1,1,0,SFTN--F-B-P-J
4786,SFTS12-30-M5-G5-Q5,10-11-203-202-39-40-4-3,"['10', '11', '203', '202', '39', '40', '4', '3']",2,1,0,0,SFTS--M-G-Q
4787,SFTS12-30-M5-G5-Q5,202-3-4-39-11-40-203-10,"['202', '3', '4', '39', '11', '40', '203', '10']",2,1,0,0,SFTS--M-G-Q
4788,SFTS12-86-M6-G8-Q5,39-10-11-203-40-202,"['39', '10', '11', '203', '40', '202']",2,0,0,0,SFTS--M-G-Q
4789,SFTS16-90-M8-G15-Q5,10-11-203-201-202-200-8-40-39,"['10', '11', '203', '201', '202', '200', '8', '40', '39']",3,0,0,0,SFTS--M-G-Q
4790,SFTS16-90-M8-G15-Q5,9-201-200-8-203-39-10-202-40-11,"['9', '201', '200', '8', '203', '39', '10', '202', '40', '11']",3,0,0,0,SFTS--M-G-Q
4791,SFTS16-90-M8-G15-Q5,200-8-10-202-203-201-11-39-40,"['200', '8', '10', '202', '203', '201', '11', '39', '40']",3,0,0,0,SFTS--M-G-Q
4792,SFTS16-90-M8-G15-Q5,8-200-203-202-10-201-11-39-40,"['8', '200', '203', '202', '10', '201', '11', '39', '40']",3,0,0,0,SFTS--M-G-Q
4793,SFTS16-90-M8-G15-Q5,8-200-201-10-202-203-11-40-39,"['8', '200', '201', '10', '202', '203', '11', '40', '39']",3,0,0,0,SFTS--M-G-Q
4794,SFTS16-90-M8-G15-Q5,200-8-10-202-39-201-11-40-203,"['200', '8', '10', '202', '39', '201', '11', '40', '203']",3,0,0,0,SFTS--M-G-Q
4795,SFTS16-90-M8-G15-Q5,200-8-10-11-39-202-40-203-201,"['200', '8', '10', '11', '39', '202', '40', '203', '201']",3,0,0,0,SFTS--M-G-Q
4796,SFTS16-90-M8-G15-Q5,8-200-203-11-202-201-10-39-40,"['8', '200', '203', '11', '202', '201', '10', '39', '40']",3,0,0,0,SFTS--M-G-Q
4797,SFTS16-90-M8-G15-Q5,8-200-39-40-202-10-201-11-203,"['8', '200', '39', '40', '202', '10', '201', '11', '203']",3,0,0,0,SFTS--M-G-Q
4798,SFTS16-90-M8-G15-Q5,10-203-3-4-11-202-39-40,"['10', '203', '3', '4', '11', '202', '39', '40']",2,1,0,0,SFTS--M-G-Q
4799,SFTS16-90-M8-G15-Q5,200-8-10-202-201-203-40-11-39,"['200', '8', '10', '202', '201', '203', '40', '11', '39']",3,0,0,0,SFTS--M-G-Q
4800,SFTS16-90-M8-G15-Q5,200-8-203-11-40-201-202-39-10,"['200', '8', '203', '11', '40', '201', '202', '39', '10']",3,0,0,0,SFTS--M-G-Q
4801,SFTS16-90-M8-G15-Q5,8-200-201-203-202-10-40-11-39,"['8', '200', '201', '203', '202', '10', '40', '11', '39']",3,0,0,0,SFTS--M-G-Q
4802,SFTS20-118-M8-G15-Q7,39-40-202-10-11-3-203-4,"['39', '40', '202', '10', '11', '3', '203', '4']",2,1,0,0,SFTS--M-G-Q
4803,SFTS20-215-M12-G12-Q7,4-10-11-202-203-39-3-40,"['4', '10', '11', '202', '203', '39', '3', '40']",2,1,0,0,SFTS--M-G-Q
4804,SFTS20-855-M8-G10-Q6,203-10-202-11-40-39,"['203', '10', '202', '11', '40', '39']",2,0,0,0,SFTS--M-G-Q
4805,SFTS25-310-M8-G15-Q6,202-4-11-3-40-39-203-10,"['202', '4', '11', '3', '40', '39', '203', '10']",2,1,0,0,SFTS--M-G-Q
4806,SFTS30-126-M8-G12-Q7,39-40-4-11-3,"['39', '40', '4', '11', '3']",0,1,0,0,SFTS--M-G-Q
4807,SFTS30-440-M16-G24-Q7,39-40-3-4-11-10-202-203,"['39', '40', '3', '4', '11', '10', '202', '203']",2,1,0,0,SFTS--M-G-Q
4808,SFZH15-100-F18-B15-P8-N5-H50,40-39-507-12-506-13-3-4-5-11-6-202-10-203,"['40', '39', '507', '12', '506', '13', '3', '4', '5', '11', '6', '202', '10', '203']",2,1,1,1,SFZH--F-B-P-N-H
4809,SFZH30-198-F15-B12-P10-N16-H50,11-13-507-40-202-3-39-12-10-506-203,"['11', '13', '507', '40', '202', '3', '39', '12', '10', '506', '203']",2,1,0,1,SFZH--F-B-P-N-H
4810,SSAFD10-380-F10-M6-N6,3-5-203-4-11-40-6-39-202-10,"['3', '5', '203', '4', '11', '40', '6', '39', '202', '10']",2,1,1,0,SSAFD--F-M-N
4811,SSAFD10-435-F10-M6-N6,11-10-203-3-5-202-40-39-6-4,"['11', '10', '203', '3', '5', '202', '40', '39', '6', '4']",2,1,1,0,SSAFD--F-M-N
4812,SSAFD20-210-F20-M8-N8,40-39-11-6-202-5-4-10-3-203,"['40', '39', '11', '6', '202', '5', '4', '10', '3', '203']",2,1,1,0,SSAFD--F-M-N
4813,SSAFD20-210-F20-M8-N8,39-40-10-203-3-5-4-6-202-11,"['39', '40', '10', '203', '3', '5', '4', '6', '202', '11']",2,1,1,0,SSAFD--F-M-N
4814,SSAFN15-210-F12-M8,5-4-3-203-11-40-202-39-10,"['5', '4', '3', '203', '11', '40', '202', '39', '10']",2,1,1,0,SSAFN--F-M
4815,SSAFS10-165-F17-M8-SC10,4-3-6-203-12-430-5-13-431-10-202-11-39-40,"['4', '3', '6', '203', '12', '430', '5', '13', '431', '10', '202', '11', '39', '40']",2,1,1,1,SSAFS--F-M-SC
4816,SSAFS10-165-F17-M8-SC10,11-12-10-5-202-6-4-431-13-430-3-203-40-39,"['11', '12', '10', '5', '202', '6', '4', '431', '13', '430', '3', '203', '40', '39']",2,1,1,1,SSAFS--F-M-SC
4817,SSAFS10-70-F8-M6-SC15,39-430-12-431-13-40-10-203-5-202-11-3-4-6,"['39', '430', '12', '431', '13', '40', '10', '203', '5', '202', '11', '3', '4', '6']",2,1,1,1,SSAFS--F-M-SC
4818,SSAFS30-184-F12-M12-SC20,202-6-203-11-10-3-4-5-430-12-13-39-431-40,"['202', '6', '203', '11', '10', '3', '4', '5', '430', '12', '13', '39', '431', '40']",2,1,1,1,SSAFS--F-M-SC
4819,SSAFZ12-40-F12-M6-N6-SC15,12-11-430-39-202-10-40-431-203-13-6-4-3-5,"['12', '11', '430', '39', '202', '10', '40', '431', '203', '13', '6', '4', '3', '5']",2,1,1,1,SSAFZ--F-M-N-SC
4820,SSAFZ13-180-F13-M8-N4-SC20,40-39-430-6-13-4-431-10-11-12-203-3-5-202,"['40', '39', '430', '6', '13', '4', '431', '10', '11', '12', '203', '3', '5', '202']",2,1,1,1,SSAFZ--F-M-N-SC
4821,SSAFZ15-135-F8-M8-N8-SC20,202-10-6-4-5-11-203-3-12-40-39-430-431-13,"['202', '10', '6', '4', '5', '11', '203', '3', '12', '40', '39', '430', '431', '13']",2,1,1,1,SSAFZ--F-M-N-SC
4822,SSAFZ8-49-F8-M6-N4-SC5,10-4-5-11-13-6-431-430-12-3-203-202-40-39,"['10', '4', '5', '11', '13', '6', '431', '430', '12', '3', '203', '202', '40', '39']",2,1,1,1,SSAFZ--F-M-N-SC
4823,SSAHD12-99-F7-M6-N6-H8,5-202-11-4-203-10-6-3-39-13-507-40-12-506,"['5', '202', '11', '4', '203', '10', '6', '3', '39', '13', '507', '40', '12', '506']",2,1,1,1,SSAHD--F-M-N-H
4824,SSFAA12-129-F39-P10-M6-N5,11-6-5-203-40-3-4-39-202-10,"['11', '6', '5', '203', '40', '3', '4', '39', '202', '10']",2,1,1,0,SSFAA--F-P-M-N
4825,SSFAA12-168-F39-P10-M6-N5,5-4-10-202-39-6-3-40-11-203,"['5', '4', '10', '202', '39', '6', '3', '40', '11', '203']",2,1,1,0,SSFAA--F-P-M-N
4826,SSFAB8-111.5-F2-P6-M3-T12-S7-Q4-LKC-SC96,5-4-202-11-10-6-3-203-430-13-431-12-40-39,"['5', '4', '202', '11', '10', '6', '3', '203', '430', '13', '431', '12', '40', '39']",2,1,1,1,SSFAB-.-F-P-M-T-S-Q-LKC-SC
4827,SSFAB8-120-F3-P6-M3-T12-S7-Q4-SC107,202-5-11-203-4-3-10-6-430-13-431-12-39-40,"['202', '5', '11', '203', '4', '3', '10', '6', '430', '13', '431', '12', '39', '40']",2,1,1,1,SSFAB--F-P-M-T-S-Q-SC
4828,SSFAC10-145-F12-P8,39-11-3-202-10-6-4-5-203-40,"['39', '11', '3', '202', '10', '6', '4', '5', '203', '40']",2,1,1,0,SSFAC--F-P
4829,SSFAC10-157-F12-P8,39-40-5-10-4-11-203-6-3-202,"['39', '40', '5', '10', '4', '11', '203', '6', '3', '202']",2,1,1,0,SSFAC--F-P
4830,SSFAD10-57-F10-B8-P4-N6,4-10-5-202-40-3-39-6-203-11,"['4', '10', '5', '202', '40', '3', '39', '6', '203', '11']",2,1,1,0,SSFAD--F-B-P-N
4831,SSFAD12-41-F12-B9-P8-N8-PC,5-3-4-10-202-11-203-40-39-6,"['5', '3', '4', '10', '202', '11', '203', '40', '39', '6']",2,1,1,0,SSFAD--F-B-P-N-PC
4832,SSFAD13-248-F20-B14-P8-N5,202-4-40-39-10-5-6-3-11-203,"['202', '4', '40', '39', '10', '5', '6', '3', '11', '203']",2,1,1,0,SSFAD--F-B-P-N
4833,SSFAD16-294-F13-B10-P10-N6,202-39-203-11-40-10-3-5-6-4,"['202', '39', '203', '11', '40', '10', '3', '5', '6', '4']",2,1,1,0,SSFAD--F-B-P-N
4834,SSFAD30-835-F35-B30-P20-N12-SC10-PC,40-4-3-12-203-39-11-5-6-10-430-431-13-202,"['40', '4', '3', '12', '203', '39', '11', '5', '6', '10', '430', '431', '13', '202']",2,1,1,1,SSFAD--F-B-P-N-SC-PC
4835,SSFAD4-25-F6-B2-P3-N2,40-39-202-10-203-11-4-3,"['40', '39', '202', '10', '203', '11', '4', '3']",2,1,0,0,SSFAD--F-B-P-N
4836,SSFAD4-25-F8-B6-P3-N2-E8-FC10,10-39-40-202-203-12-6-3-4-5-11-13-311-310,"['10', '39', '40', '202', '203', '12', '6', '3', '4', '5', '11', '13', '311', '310']",2,1,1,1,SSFAD--F-B-P-N-E-FC
4837,SSFAD5-30-F5-B3-P3-N3,10-4-203-3-11-202-5-6-39-40,"['10', '4', '203', '3', '11', '202', '5', '6', '39', '40']",2,1,1,0,SSFAD--F-B-P-N
4838,SSFAD5-30-F5-B3-P3-N3,202-10-203-3-4-5-6-11-40-39,"['202', '10', '203', '3', '4', '5', '6', '11', '40', '39']",2,1,1,0,SSFAD--F-B-P-N
4839,SSFAD5-30-F5-B3-P3-N3,6-10-4-3-11-203-202-5-39-40,"['6', '10', '4', '3', '11', '203', '202', '5', '39', '40']",2,1,1,0,SSFAD--F-B-P-N
4840,SSFAD5-30-F5-B3-P3-N3,6-5-3-4-203-11-202-10-40-39,"['6', '5', '3', '4', '203', '11', '202', '10', '40', '39']",2,1,1,0,SSFAD--F-B-P-N
4841,SSFAD5-33-F5-B5-P5-N3-FC6-E25,3-10-202-4-5-6-11-203-310-12-13-311-40-39,"['3', '10', '202', '4', '5', '6', '11', '203', '310', '12', '13', '311', '40', '39']",2,1,1,1,SSFAD--F-B-P-N-FC-E
4842,SSFAD8-90-F22-B20-P6-N5,40-39-6-203-10-5-202-11-3-4,"['40', '39', '6', '203', '10', '5', '202', '11', '3', '4']",2,1,1,0,SSFAD--F-B-P-N
4843,SSFAG20-528-F15-P12-M6,202-10-39-40-11-203-5-3-4-6,"['202', '10', '39', '40', '11', '203', '5', '3', '4', '6']",2,1,1,0,SSFAG--F-P-M
4844,SSFAG30-180-F10-P27-M8-WKC0-C30-KC15-G30,483-345-40-10-202-11-5-4-6-3-203-13-344-482-12-39,"['483', '345', '40', '10', '202', '11', '5', '4', '6', '3', '203', '13', '344', '482', '12', '39']",2,1,1,1,SSFAG--F-P-M-WKC-C-KC-G
4845,SSFAG8-40-F6-P6-M3,203-39-40-11-3-4-5-10-202,"['203', '39', '40', '11', '3', '4', '5', '10', '202']",2,1,1,0,SSFAG--F-P-M
4846,SSFAH10-75-F13-P8-M5-T6,11-39-202-4-3-6-40-5-203-10,"['11', '39', '202', '4', '3', '6', '40', '5', '203', '10']",2,1,1,0,SSFAH--F-P-M-T
4847,SSFAH10-78-F23-P6-M3-T23,6-10-202-5-3-4-39-203-40-11,"['6', '10', '202', '5', '3', '4', '39', '203', '40', '11']",2,1,1,0,SSFAH--F-P-M-T
4848,SSFAH12-100-F5-P8-M5-T5,6-3-11-4-203-5-202-10-39-40,"['6', '3', '11', '4', '203', '5', '202', '10', '39', '40']",2,1,1,0,SSFAH--F-P-M-T
4849,SSFAH20-300-F12-P15-M6-T12,40-39-203-3-5-10-4-202-11,"['40', '39', '203', '3', '5', '10', '4', '202', '11']",2,1,1,0,SSFAH--F-P-M-T
4850,SSFAH20-305-F42-P15-M6-T14-WFC10-A4-E4,480-40-39-481-13-12-11-203-3-10-202,"['480', '40', '39', '481', '13', '12', '11', '203', '3', '10', '202']",2,1,0,1,SSFAH--F-P-M-T-WFC-A-E
4851,SSFAH20-710-F15-P15-M8-T15-SC5,5-10-3-202-431-203-12-40-13-430-39-4-11,"['5', '10', '3', '202', '431', '203', '12', '40', '13', '430', '39', '4', '11']",2,1,1,1,SSFAH--F-P-M-T-SC
4852,SSFAH30-500-F13-P26-M8-T13-LKC-SC0,5-4-11-3-202-203-10-40-39-12-13-431-430,"['5', '4', '11', '3', '202', '203', '10', '40', '39', '12', '13', '431', '430']",2,1,1,1,SSFAH--F-P-M-T-LKC-SC
4853,SSFAH30-500-F13-P26-M8-T13-LKC-SC0,4-10-202-3-203-5-11-40-13-430-12-431-39,"['4', '10', '202', '3', '203', '5', '11', '40', '13', '430', '12', '431', '39']",2,1,1,1,SSFAH--F-P-M-T-LKC-SC
4854,SSFAH35-50-F102-P30-M10-T102,202-5-6-4-10-11-3-203-40-39,"['202', '5', '6', '4', '10', '11', '3', '203', '40', '39']",2,1,1,0,SSFAH--F-P-M-T
4855,SSFAH8-405-F5-P6-M3-T5,4-40-39-3-6-11-5,"['4', '40', '39', '3', '6', '11', '5']",0,1,1,0,SSFAH--F-P-M-T
4856,SSFAH8-57-F7-P6-M3-T5,40-39-202-3-6-203-4-11-10-5,"['40', '39', '202', '3', '6', '203', '4', '11', '10', '5']",2,1,1,0,SSFAH--F-P-M-T
4857,SSFAH8-62-F7-P6-M3-T5,6-3-4-5-202-39-40-10-203-11,"['6', '3', '4', '5', '202', '39', '40', '10', '203', '11']",2,1,1,0,SSFAH--F-P-M-T
4858,SSFAJ10-55-F7-P8-T7-RC8,10-202-425-11-5-203-424-13-3-4-12-6-39-40,"['10', '202', '425', '11', '5', '203', '424', '13', '3', '4', '12', '6', '39', '40']",2,1,1,1,SSFAJ--F-P-T-RC
4859,SSFAJ10-55-F7-P8-T7-RC8,424-203-13-202-3-10-425-6-4-12-11-5-39-40,"['424', '203', '13', '202', '3', '10', '425', '6', '4', '12', '11', '5', '39', '40']",2,1,1,1,SSFAJ--F-P-T-RC
4860,SSFAJ10-55-F7-P8-T7-RC8,424-203-13-202-10-425-11-5-6-3-4-12-39-40,"['424', '203', '13', '202', '10', '425', '11', '5', '6', '3', '4', '12', '39', '40']",2,1,1,1,SSFAJ--F-P-T-RC
4861,SSFAJ10-55-F7-P8-T7-RC8,425-13-11-4-3-5-202-424-203-10-12-6-40-39,"['425', '13', '11', '4', '3', '5', '202', '424', '203', '10', '12', '6', '40', '39']",2,1,1,1,SSFAJ--F-P-T-RC
4862,SSFAJ25-678-F21-P20-T21-LKC,6-5-4-203-10-39-40-11-3-202,"['6', '5', '4', '203', '10', '39', '40', '11', '3', '202']",2,1,1,0,SSFAJ--F-P-T-LKC
4863,SSFAJ50-29-F11-P15-T11,6-4-3-11-10-5-203-202-39-40,"['6', '4', '3', '11', '10', '5', '203', '202', '39', '40']",2,1,1,0,SSFAJ--F-P-T
4864,SSFAL10-70-B20-S30-SC31,40-13-430-12-431-39-5-3-10-6-11-4-203-202,"['40', '13', '430', '12', '431', '39', '5', '3', '10', '6', '11', '4', '203', '202']",2,1,1,1,SSFAL--B-S-SC
4865,SSFAL4-100-B12-S18,40-3-4-39-202-203-10-5-6-11,"['40', '3', '4', '39', '202', '203', '10', '5', '6', '11']",2,1,1,0,SSFAL--B-S
4866,SSFAL4-130-B12-S18,40-39-11-203-202-10,"['40', '39', '11', '203', '202', '10']",2,0,0,0,SSFAL--B-S
4867,SSFAL4-155-B6-S6,4-6-3-5-11-202-10-203-40-39,"['4', '6', '3', '5', '11', '202', '10', '203', '40', '39']",2,1,1,0,SSFAL--B-S
4868,SSFAM10-100-F10-B8-P5-T10-S8-Q5,3-4-6-5-10-202-40-203-39-11,"['3', '4', '6', '5', '10', '202', '40', '203', '39', '11']",2,1,1,0,SSFAM--F-B-P-T-S-Q
