client_cd,order_cd,pro_seq,pro_status_cd
505014,600393,1,203-11-10-202-12-430-13-431-39-40-3-4-5-6
505186,904237,1,39-40-10-202-203-11
505651,600321,1,39-40-10-204-11-205-3
505955,602466,1,39-40-3-4-10-202-203-11
505955,602467,1,39-40-3-4-10-202-11-203
505955,602502,1,11-203-39-40-10-202-3-4-5-6
506029,600273,1,39-40-10-200-201-11
506068,203214,1,39-40-3-4-10-204-205-11
506154,600461,1,39-40-3-4-10-202-203-11
506154,600462,1,39-40-3-4-10-202-11-203
506156,607249,1,10-202-11-203-39-40-3-4-5-6
506357,600250,1,3-4-5-6-10-202-11-203-39-40
506457,601923,1,39-40-3-4-10-204-205-11
506457,601924,1,39-40-3-4-10-202-11-203
506457,601929,1,10-200-201-11-39-40
506843,203674,1,3-4-10-202-203-11-12-310-13-311-39-40
506843,203675,1,3-4-10-202-203-11-39-40
506843,203686,1,11-39-40-10-202-203
506843,203687,1,11-39-40-3-4-5-6-10-202-203
506880,914293,1,3-4-10-202-11-203-39-40
506926,200418,1,39-40-10-200-201-11
506954,607425,1,10-200-201-11-39-40
506973,601745,1,10-202-11-203-39-40-3-4
506973,601746,1,3-4-10-202-203-11-12-430-13-431-39-40
507168,601733,1,203-11-39-40-3-4-10-202
507168,601734,1,10-202-203-11-4-39-40-3
507168,601735,1,10-202-203-11-3-4-39-40
507168,601766,1,39-40-10-202-203-11
507389,600346,1,39-40-11-203-3-4-5-10-202
507389,600347,1,39-40-3-4-5-6-10-202-11-203
507604,601597,1,3-4-39-40-203-11-12-310-13-311-10-202
507604,601613,1,10-202-203-11-12-430-13-431-39-40-3-4
507604,601614,1,39-40-10-200-201-11
507640,200166,1,11-39-40-10-200-201
507772,605818,1,39-40-10-200-201-11
507941,600109,1,203-11-39-40-10-202-3-4
507984,602118,1,39-40-12-13-310-311-10-200-201-11
507984,602139,1,11-12-13-480-481-10-200-201-39-40
507984,602164,1,11-12-480-13-481-10-200-201-39-40
507984,602165,1,39-40-12-310-13-311-10-200-201-11
508002,200524,1,10-202-39-40-3-4-5-6-11-203
508002,200560,1,10-202-39-40-3-4-11-203
508002,200562,1,39-40-3-4-10-202-11-203
508423,601132,1,39-40-3-4-10-202-11-203
508423,601147,1,3-4-10-202-203-11-39-40
508475,601812,1,11-203-39-40-10-202-3-4-5-6
508475,601813,1,39-40-3-4-5-6-10-202-203-11
508475,601830,1,10-202-203-11-39-40
508475,601831,1,3-4-5-6-10-202-203-11-39-40
508475,601856,1,4-10-202-39-40-203-3-11-12-310-13-311
508704,601604,1,10-200-201-11-39-40
508720,901141,1,11-39-40-3-10-202-203
508822,600457,1,10-202-203-11-39-40-3-4
508956,228895,1,39-40-3-4-11
508956,229183,1,3-4-39-40-10-202-11-203
508956,229229,1,10-202-3-4-203-39-40-11
508956,229266,1,10-202-203-11-39-40-3-4
508956,229783,1,10-200-201-11-39-40
508956,229790,1,39-40-3-4-5-6-10-202-11-203
508956,229947,1,3-4-39-40-10-204-11-205
508956,229983,1,3-10-202-203-11-39-40
508956,229985,1,3-4-10-202-11-203-39-40
508956,229987,1,10-202-11-203-39-40
508956,230030,1,3-4-39-40-10-204-205-11
508956,230034,1,3-4-39-40-10-204-205-11
508956,230035,1,3-4-39-40-10-204-205-11
508956,230036,1,3-4-39-40-10-204-205-11
508956,230108,1,39-40-3-4-5-6-10-202-203-11
508956,230108,2,39-40-3-4-5-6-10-202-203-11
508956,230108,3,39-40-3-4-5-6-10-202-203-11
508986,610817,1,12-506-13-507-39-40-3-4-5-10-202-11-203
508986,610823,1,10-204-205-11-39-40-3-4
508986,610984,1,11-39-40-3-4-10-202-203
508986,611013,1,12-506-13-507-39-3-4-40-5-6-10-202-203-11
508986,611014,1,10-204-11-205-39-40-3
508986,611021,1,39-40-10-200-201-11
508986,611040,1,39-40-10-200-201-11
5092,629747,1,39-40-10-202-203-11
5092,629747,2,39-40-10-202-11-203
5092,629747,3,39-40-10-202-11-203
5092,629747,4,39-40-10-202-203-11
5092,629747,5,39-40-10-202-11-203
5092,629863,1,3-4-39-40-10-202-11-203-12-430-13-431
5092,630036,1,39-40-10-200-201-11
5092,630147,1,39-40-3-12-430-13-431-10-202-203-11
5092,630219,1,10-200-11-201-39-40
5092,630221,1,11-201-39-40-10-200
5092,630222,1,11-201-39-40-10-200
5092,630249,1,201-11-12-430-13-431-39-40-10-200
5092,630249,2,11-201-12-430-13-431-39-40-10-200
5092,630249,3,201-11-12-13-430-431-39-40-10-200
5092,630249,4,12-430-13-431-201-11-39-40-10-200
5092,630249,5,201-11-12-430-13-431-39-40-10-200
5092,630249,6,201-11-12-430-13-431-39-40-10-200
5092,630249,7,12-430-431-13-11-39-40-10-200-201
5092,630249,8,12-430-431-13-11-39-40-10-200-201
5092,630249,9,12-430-13-431-11-39-40-10-200-201
5092,630249,10,12-430-13-431-11-39-40-10-200-201
5092,630249,11,12-430-13-431-11-39-40-10-200-201
5092,630412,1,201-11-39-40-10-200-12-430-431-13
5092,630445,1,11-39-40-201-12-430-13-431-10-200
5092,630720,1,3-4-10-202-11-203-39-40
509207,203540,1,39-40-3-4-10-204-205-11
509310,600579,1,12-430-13-431-3-39-40-10-202-203-11
509451,600557,1,3-4-10-202-203-11-39-40
509644,604422,1,39-40-3-4-10-202-11-203
509644,604434,1,3-4-10-202-203-11-39-40
509644,604435,1,10-200-201-11-39-40
509927,907640,1,3-4-10-202-203-11-39-40
509991,915737,1,10-202-203-11-39-40-3-4
509991,915738,1,10-202-203-11-39-40-3-4
509991,915807,1,10-202-3-11-203-4-39-40
510199,607002,1,39-40-10-202-203-11-3-4
510265,601550,1,10-202-11-203-39-40-3-4
510265,601550,2,10-202-11-203-39-40-3-4
510265,601556,1,10-200-201-11-39-40
510265,601559,1,39-40-3-4-10-202-203-11
510265,601559,2,39-40-3-4-10-202-203-11
510265,601562,1,10-200-201-11-39-40
510420,901290,1,39-40-3-4-10-202-11-203
510509,600098,1,3-10-202-203-11-39-40
510509,600099,1,10-202-203-11-39-40-3-4
51051,604437,1,39-40-10-200-11-201
510592,206928,1,10-200-201-11-39-40
510592,206929,1,10-200-201-11-39-40
510592,206933,1,39-40-10-200-201-11
510592,206934,1,10-200-201-11-39-40
510592,206953,1,39-40-10-200-201-11
510592,206954,1,39-40-10-200-201-11
510592,206956,1,39-40-10-200-201-11
510592,207030,1,3-4-11-39-40
510592,207042,1,39-40-3-4-10-202-203-11
510592,207043,1,10-200-201-39-40-11
510592,207054,1,3-4-11-39-40
510592,207054,2,3-4-11-39-40
510592,207137,1,10-200-201-11-39-40
510592,207137,2,10-200-201-11-39-40
510592,207138,1,10-200-201-11-39-40
510592,207138,2,10-200-201-11-39-40
510592,207186,1,3-4-10-202-203-11-39-40
510592,207290,1,39-40-3-4-10-204-205-11
510592,207449,1,10-200-201-39-40-11
510853,600094,1,3-4-10-202-11-203-39-40
510853,600095,1,10-202-11-203-3-4-39-40
510853,600096,1,3-4-10-202-203-11-39-40
510883,604185,1,39-40-3-4-5-6-10-202-11-203-12-430-13-431
511135,600566,1,39-40-3-4-5-6-10-202-203-11
511135,600566,2,39-40-3-4-5-6-10-202-203-11
511135,600566,3,39-40-3-4-5-6-10-202-203-11
511135,600566,4,39-40-203-11-3-4-5-6-10-202
511135,600570,1,39-40-10-200-201-11
511400,617293,1,39-40-3-4-5-6-10-202-203-11
51141,960140,1,3-10-202-203-11-39-40
51141,960146,1,3-10-202-203-11-39-40
51141,960149,1,3-10-202-203-11-39-40
51141,961747,1,39-40-3-4-10-202-11-203
51163,611091,1,12-430-13-431-39-40-3-4-10-202-203-11
51163,611154,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
51163,611159,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
51163,611165,1,39-40-3-4-5-6-10-202-11-203-12-430-13-431
51163,611165,2,39-40-3-4-5-6-10-202-11-203-12-430-13-431
51163,611165,3,39-40-3-4-5-6-10-202-11-203-12-430-13-431
51163,611165,4,39-40-3-4-5-6-10-202-11-203-12-430-13-431
51163,611178,1,10-200-12-430-431-13-39-40-201-11
51163,611189,1,10-202-203-11-12-430-13-431-39-40-3-4
51163,611193,1,39-40-10-202-203-11-12-430-13-431
51163,611193,2,39-40-10-202-11-203-12-430-13-431
51163,611193,3,39-40-10-202-11-203-12-430-13-431
51163,611193,4,39-40-10-202-11-203-12-430-13-431
51163,611193,5,39-40-10-202-11-203-12-430-13-431
51163,611195,1,12-430-13-431-39-40-10-202-203-11
51163,611195,2,12-430-13-431-39-40-10-202-203-11
51163,611195,3,12-430-13-431-39-40-10-202-203-11
51163,611195,4,12-430-13-431-39-40-10-202-203-11
51163,611205,1,10-202-11-203-12-430-13-431-39-40
51163,611237,1,10-200-11-201-39-40
51163,611251,1,10-202-203-11-12-430-13-431-39-40-3-4-5-6
51163,611272,1,10-200-201-39-40-11-12-430-13-431
51163,611285,1,39-40-12-430-13-431-3-4-10-202-11-203
51163,611292,1,10-202-203-11-12-430-13-431-39-40
51163,611299,1,3-4-10-202-203-11-12-430-13-431-39-40
51163,611302,1,39-40-3-4-10-202-203-11-12-430-13-431
51163,611310,1,3-4-10-202-203-11-12-13-430-431-39-40
51163,611321,1,39-40-12-430-13-431-10-200-201-11
51163,611328,1,12-430-13-431-39-40-3-4-10-202-203-11
51163,611339,1,39-40-12-430-431-13-3-4-10-202-203-11
51163,611345,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
51163,611366,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
511878,904903,1,39-40-3-4-10-202-11-203
511957,371282,1,3-4-10-202-11-203-39-40
511957,383080,1,3-4-10-202-203-11-39-40
512090,600932,1,39-40-203-11-3-4-10-202
512090,600937,1,39-40-11-3-4-10-202-203
512090,600946,1,39-40-3-4-10-202-11-203
512316,901753,1,203-11-39-40-3-4-10-202
512427,500177,1,3-4-10-202-203-11-39-40
512619,900017,1,10-202-203-11-39-40
512748,620377,1,10-200-11-201-39-40
512748,620561,1,40-3-4-10-202-203-11-39
513102,908903,1,11-12-372-373-13-39-40
513220,602071,1,10-202-3-4-5-203-11-12-13-310-311-39-40
513269,211313,1,39-40-3-4-5-6-10-202-203-11
513269,211317,1,39-40-3-4-10-202-203-11
513269,211328,1,39-40-10-200-201-11
513269,211476,1,39-40-11-3-4-10-202-203
513269,211484,1,39-40-203-11-3-4-10-202
513269,211485,1,39-40-11-3-4-10-202-203
51327,410365,1,3-4-5-6-10-202-203-11-12-490-13-491-39-40
51327,411341,1,3-4-5-6-10-202-11-203-12-490-13-491-39-40
51327,411342,1,39-40-3-4-5-6-10-202-203-11-12-490-13-491
51327,411843,1,3-4-10-204-39-11-40-205
51327,411843,2,3-4-39-10-204-205-11-40
51327,411843,3,3-4-39-10-204-205-11-40
513295,210725,1,39-40-10-200-201-11-12-310-13-311
513295,210753,1,201-11-39-40-10-200-12-310-13-311
513295,210826,1,3-4-10-202-11-203-39-40
513295,210927,1,12-310-311-13-39-40-10-200-201-11
513295,210947,1,12-310-13-311-201-11-39-40-10-200
513295,210951,1,11-10-202-203-39-40-3-4-5
513659,911977,1,39-40-3-4-10-202-203-11
513659,912154,1,39-40-3-4-10-202-203-11
513801,201761,1,39-40-3-4-10-204-205-11
513801,201762,1,39-40-3-4-10-204-11-205
514005,900061,1,39-40-11-203-3-4-10-202
514054,602893,1,10-202-3-4-5-6-203-11-39-40
514213,601793,1,39-40-3-4-5-6-10-202-11-203-200-12-430-13-431
514213,601801,1,39-40-3-4-5-6-12-310-13-311-10-202-203-11
514213,601805,1,3-4-12-310-13-311-39-40-10-202-11-203
514213,601812,1,3-10-202-203-11-12-310-13-311-39-40
514213,601819,1,3-4-10-202-11-203-12-310-13-311-39-40
514213,601826,1,10-202-11-203-3-4-12-310-13-311-39-40
514213,601826,2,10-202-203-11-3-4-12-310-13-311-39-40
514213,601826,3,3-4-10-202-203-11-12-310-13-311-39-40
514213,601841,1,12-310-13-311-39-40-3-4-5-10-202-11-203
514213,601852,1,3-4-39-40-10-202-203-11-12-13-310-311
514412,600346,1,3-4-10-202-203-11-39-40
514433,601869,1,39-40-3-4-10-202-203-11
514433,601870,1,3-4-10-202-11-203-39-40
514433,601871,1,10-202-203-11-39-40-4-3
514433,601872,1,39-40-203-11-3-4-10-202
514435,574,1,3-4-10-202-203-11-39-40
514505,602100,1,11-203-39-40-10-202-3-4
514505,602100,2,11-203-39-40-10-202-3-4
514581,901763,1,11-39-40-3-4-10-202-203
514801,603058,1,3-4-39-40-5-6-10-202-11-203
514801,603058,2,203-11-39-3-4-40-5-6-10-202
514861,607605,1,3-4-5-6-10-202-11-203-39-40
514861,607660,1,5-6-10-202-11-203-12-310-13-311-39-40-3-4
514861,607670,1,5-6-10-202-11-203-12-310-13-311-39-40-3-4
514861,607681,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
514861,607690,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
514861,607708,1,39-40-3-4-10-202-203-11
514861,607767,1,5-6-10-202-11-203-12-310-13-311-39-40-3-4
514861,607777,1,5-6-10-202-11-203-12-13-310-311-39-40-3-4
514861,607783,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
514861,607792,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
514861,607810,1,3-4-10-202-11-203-39-40
515359,603542,1,39-40-3-4-5-6-11
515359,603544,1,10-200-201-11-39-40
515359,603595,1,10-200-201-11-39-40
515359,603656,1,39-40-3-10-202-203-11
515359,603657,1,39-40-3-4-10-202-203-11
515359,603659,1,39-40-3-4-5-6-10-202-11-203
515359,603661,1,3-4-5-6-10-202-203-11-39-40
515359,603663,1,10-202-203-11-39-40
515359,603667,1,39-40-10-200-201-11
515766,201165,1,3-4-10-202-11-203-12-310-13-311-39-40
515766,201183,1,11-203-12-310-13-311-39-40-10-202
515766,201192,1,12-310-13-311-39-40-3-10-202-203-11
515766,201197,1,3-4-39-40-10-202-11-203-12-310-13-311
515766,201203,1,3-4-10-202-203-11-12-310-13-311-39-40
515766,201203,2,3-4-10-202-203-11-12-310-13-311-39-40
515766,201203,3,3-4-10-202-203-11-12-310-13-311-39-40
515766,201203,4,3-4-10-202-203-11-12-310-13-311-39-40
515766,201206,1,3-4-10-202-203-11-12-310-13-311-39-40
515770,604025,1,10-200-201-11-39-40
515770,604036,1,11-39-40-10-200-201
516265,600260,1,3-4-10-202-203-11-39-40
516269,606002,1,3-4-10-202-203-11-39-40
516304,601254,1,39-40-10-200-201-11
516424,600287,1,3-4-11-12-430-13-431-39-40
516424,600291,1,12-430-13-431-39-40-3-4-5-6-10-202-11-203
516424,600292,1,11-203-12-430-13-431-39-40-3-4-5-6-10-202
5165,607693,1,11-12-430-13-431-39-40-3-4-10-202-203
5165,607712,1,12-430-13-431-39-40-3-4-10-202-11-203
5165,607734,1,3-4-10-202-203-11-12-430-13-431-39-40
516666,902064,1,39-40-10-202-11-203
516666,902068,1,39-40-10-202-11-203
516666,902069,1,39-40-10-202-11-203
516972,207283,1,10-200-12-310-13-311-39-40-11-201
516972,207288,1,10-200-12-310-13-311-39-40-11-201
517284,603052,1,3-4-5-6-10-202-39-40-203-11
517284,603053,1,3-4-5-6-39-40-10-202-203-11
517284,603054,1,12-480-13-481-3-4-39-40-10-202-203-11
517284,603104,1,39-40-3-10-202-11-203
517286,600648,1,3-4-5-6-10-202-203-11-39-40
517286,600649,1,3-4-10-202-11-203-39-40
517286,600651,1,39-40-3-4-5-6-10-202-203-11
517286,600654,1,201-11-10-200-39-40
517286,600664,1,3-4-10-202-203-11-39-40
517286,600667,1,3-4-5-6-10-202-203-11-39-40
517390,615659,1,3-4-5-6-10-202-203-11-39-40
517753,602742,1,3-4-10-202-203-11-39-40
517753,602743,1,3-4-10-202-203-11-39-40
518,10150,1,39-40-3-4-10-202-11-203
518028,602427,1,12-430-13-431-39-40-3-4-5-6-10-202-203-11
518069,602404,1,11-203-39-40-3-4-10-202
518069,602423,1,3-4-10-202-203-11-39-40
518069,602424,1,39-40-3-4-10-202-11-203
518069,602507,1,39-40-3-4-10-202-203-11
518069,602508,1,39-40-10-202-203-11
518487,605889,1,10-204-11-205-39-40-3-4
518487,605893,1,10-204-205-11-39-40-3-4
518487,606012,1,3-4-10-202-11-203-12-13-430-431-39-40
518487,606144,1,11-39-40-10-202-203
518487,606146,1,11-39-40-10-202-203
518870,101098,1,3-10-202-203-11-39-40
518924,621594,1,10-204-205-11-12-310-13-311-39-40-3-4
518924,621648,1,12-430-13-431-10-200-201-11-39-40
518924,621654,1,10-204-11-205-3-4-39-40
518924,621655,1,39-40-3-4-10-204-11-205
518924,622005,1,39-40-3-4-5-6-10-202-203-11
518924,622369,1,10-200-12-430-13-431-11-201-39-40
518924,622402,1,39-40-10-200-201-11
518924,622403,1,39-40-10-200-201-11
518924,622406,1,10-200-39-40-11-201-12-480-13-481
518924,622407,1,3-4-39-40-10-204-205-11-12-480-13-481
518924,622420,1,10-204-205-11-12-13-310-311-39-40-3-4
518924,622435,1,12-310-13-311-3-4-39-40-10-204-205-11
518924,622464,1,11-39-40-3-4
518924,622482,1,11-203-10-202-39-40-3-4
518924,622560,1,10-200-39-40-201-11
518924,622594,1,10-200-39-40-201-11
518924,622855,1,39-3-4-40-5-6-10-202-11-203
518966,408634,1,201-11-39-40-10-200
518966,408636,1,3-4-10-202-203-11-39-40
518966,408661,1,11-201-39-40-10-200
518966,408663,1,10-202-39-40-3-4-203-11
518991,600878,1,11-201-12-10-200-13-480-481-39-40
519030,604070,1,39-40-3-4-5-10-202-203-11-12-430-13-431
519514,600412,1,3-4-5-6-39-40-10-202-203-11-12-430-13-431
519514,600413,1,3-12-430-13-431-4-5-6-10-202-39-40-203-11
519514,600414,1,3-12-430-13-431-4-5-6-39-40-10-202-203-11
519615,900471,1,3-4-10-202-203-11-39-40
519905,401711,1,39-40-3-4-5-6-10-202-11-203
520638,600699,1,12-310-13-311-39-40-3-4-5-6-10-202-203-11
520638,600700,1,3-4-10-202-203-11-39-40
520719,900742,1,39-40-3-4-10-202-203-11
520783,900029,1,3-4-10-202-203-11-39-40
520940,211220,1,39-40-10-200-201-11
521,92173,1,10-204-205-39-40-11
521,92173,2,3-4-39-10-204-40-205-11
521,92173,3,3-4-39-40-10-204-11-205
521,92173,4,3-4-10-39-204-205-40-11
521,92173,5,3-4-10-204-39-205-40-11
521,92173,6,3-4-39-40-10-204-205-11
521,92173,7,3-4-39-40-10-204-11-205
521,92173,8,39-40-3-4-10-204-11-205
521,92173,9,39-40-3-4-10-204-205-11
521,92173,10,39-40-3-4-10-204-11-205
521,93487,1,11-12-430-13-431-39-40-3-4-10-202-203
521,93487,2,11-12-430-13-431-39-40-3-4-10-202-203
521,93489,1,10-202-11-203-39-40
521001,601575,1,3-4-39-40-10-202-203-11
521001,601588,1,10-200-201-11-39-40
521001,601612,1,3-4-10-202-11-203-39-40
521001,601631,1,11-39-40-3-4-10-202-203
521006,200133,1,39-40-3-4-10-202-203-11
521006,200134,1,39-40-10-200-201-11
52101,601613,1,11-39-40-10-200-201
52101,601613,2,11-39-40-10-200-201
52101,601620,1,3-4-10-202-203-11-12-430-13-431-39-40
52101,601621,1,3-4-10-202-203-11-12-430-13-431-39-40
52101,601631,1,10-202-11-203-39-40
52101,601631,2,10-202-203-11-39-40
52101,601632,1,11-203-39-40-10-202-3-4
52101,601632,2,11-203-39-40-4-10-202-3
52101,601633,1,39-40-3-4-10-202-203-11
52101,601633,2,39-40-203-11-3-4-10-202
52101,601642,1,3-4-10-202-11-203-39-40-12-430-13-431
52101,601649,1,10-202-203-11-39-40-3-4
52104,612335,1,10-202-3-4-203-11-39-40
521137,600298,1,3-4-5-6-10-202-203-11-39-40
521230,3738,1,10-202-11-203-39-40-3-4-5
52126,604223,1,10-202-203-11-39-40-3-4-5-6
52128,615880,1,39-40-3-4-5-6-10-202-11-203-12-430-13-431
52128,616110,1,3-4-10-202-203-11-12-430-431-444-13-445-39-40
52128,616110,2,3-4-10-202-203-11-12-430-431-444-13-445-39-40
52128,616120,1,12-430-431-444-13-445-39-40-3-4-10-202-11-203
52128,616120,2,12-430-431-444-13-445-39-40-3-4-11
52128,616206,1,3-4-5-6-10-202-203-11-39-40
52128,616209,1,3-4-5-6-39-40-10-202-11-203
52128,616245,1,11-201-8-200-39-40
52128,616248,1,39-40-10-202-203-11
52128,616250,1,11-39-40-8-9-200-201
52128,616275,1,39-40-3-4-10-202-11-203
52128,616275,2,39-40-3-4-11
52128,616277,1,5-6-10-202-203-11-39-40-3-4
52128,616283,1,10-202-11-203-39-40-3-4
521313,154137,1,10-202-11-203-39-40-3-4
52148,604289,1,39-40-3-4-5-6-12-430-13-431-10-202-203-11
521491,600487,1,39-40-10-200-201-11
521491,600488,1,3-4-10-202-203-11-39-40
521491,600504,1,3-4-10-202-203-11-40
521491,600506,1,39-40-10-200-201-11
52151,539771,1,10-202-203-11-39-40-3-4
52155,603824,1,10-202-11-203-203-12-430-13-431-39-40-3-4
52196,903903,1,3-4-10-202-203-11-39-40
521966,604546,1,39-40-10-202-11-203-3-4
521966,604709,1,11-12-13-430-431-39-40-3-4-5-6-10-202-203
521966,604823,1,39-40-11-3-4-10-202-203
521966,604829,1,3-4-10-202-203-11-39-40
521966,604830,1,3-4-10-202-203-11-39-40
521966,604850,1,3-4-10-202-203-11-39-40
522433,600245,1,39-40-203-11-3-4-10-202
522605,600614,1,39-40-10-202-11-203
52282,609854,1,39-40-3-4-10-202-11-203
52282,609865,1,11-10-200-12-480-13-481-201-39-40
52282,609894,1,3-4-10-202-203-11-39-40
52282,609974,1,39-40-3-4-10-202-11-203
52282,609992,1,10-204-205-3-4-11-12-344-13-345-39-40
52282,610009,1,10-202-203-11-39-40
52282,610033,1,12-430-11-203-13-431-39-40-3-4-10-202
52282,610148,1,39-40-10-200-201-11
522938,5620,1,39-40-3-4-5-6-10-202-11-203
522938,5810,1,3-4-10-202-203-11-39-40
523001,600734,1,39-40-3-4-5-6-10-202-203-11
523006,609200,1,3-4-5-6-10-202-203-11-39-40
523006,609295,1,11-39-40-12-424-13-425
523006,609323,1,39-40-12-506-13-507-10-202-203-11
523006,609327,1,10-202-203-11-3-4-5-6-12-430-13-431-39-40
523081,605711,1,10-200-201-11-39-40
52321,611850,1,10-200-201-11-39-40
52321,611927,1,10-200-201-11-39-40-12-430-13-431
52321,611953,1,12-430-13-431-39-40-3-4-5-6-10-202-11-203
523712,500486,1,11-201-39-40-10-200
523712,500486,2,11-201-39-40-10-200
523712,500486,3,11-201-39-40-10-200
523712,500486,4,11-201-39-40-10-200
523712,500487,1,39-40-10-200-11-201
523712,500487,2,39-40-10-200-11-201
523712,500487,3,39-40-10-200-11-201
523712,500487,4,39-40-10-200-11-201
523712,500488,1,10-200-39-40-11-201
523712,500488,2,10-200-39-40-11-201
523712,500488,3,10-200-39-40-11-201
524056,503040,1,10-202-11-203-39-40-3-4
524056,503100,1,3-4-5-10-202-203-11-39-40
524056,503101,1,3-4-5-10-202-11-203-39-40
524530,950,1,10-200-201-11-39-40
524530,950,2,10-200-201-11-39-40
524530,950,3,10-200-201-11-39-40
526263,23,1,39-40-3-4-10-202-203-11
526263,24,1,39-40-3-4-10-202-203-11
526263,25,1,39-40-3-4-10-202-203-11
526263,26,1,39-40-3-4-10-202-203-11
527030,59602,1,3-4-10-202-11-203-39-40
527313,40,1,11-39-40-3-4-10-202-203
527359,927,1,3-4-10-202-5-11-203-39-40
527640,854,1,3-4-5-6-10-202-203-11-39-40
527793,705,1,3-4-10-202-203-11-39-40
527942,764,1,10-202-11-203-39-40
528023,1135,1,3-4-5-6-39-40-10-202-203-11
528023,1136,1,39-40-3-4-5-6-10-202-203-11
528163,13166,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
528176,22,1,3-4-5-6-10-202-203-11-39-40
528493,7,1,3-4-5-6-10-202-203-39-40-11
528670,180,1,3-4-10-202-11-203-39-40
5288,614033,1,11-201-12-430-13-431-39-40-10-200
529080,410,1,10-202-203-11-39-40-3-4
529080,411,1,10-202-203-11-39-40-3-4
529573,224,1,3-4-10-202-203-11-39-40
529573,231,1,3-4-10-202-203-11-39-40
529573,237,1,39-40-3-4-10-202-11-203
529573,273,1,3-4-10-202-203-11-39-40
529573,279,1,39-40-3-4-10-202-11-203
529573,296,1,3-4-10-202-203-11-39-40
529573,302,1,39-40-3-4-10-202-203-11
53047,610113,1,12-430-13-431-39-40-3-4-5-6-10-202-11-203
53047,610185,1,39-40-3-4-10-202-11-203
5313,646925,1,3-4-10-204-205-11-39-40
5313,646927,1,10-200-201-11-39-40
5313,646928,1,3-4-39-40-10-204-205-11
5313,646929,1,39-40-10-200-201-11-12-310-13-311
5313,646933,1,39-40-3-4-10-202-203-11
5313,647314,1,3-4-5-6-10-202-203-11-39-40
5313,647316,1,10-202-203-11-39-40-3-4
